Rank,Platform,Year,Genre,Publisher,Global_Sales
14117,0.72,2012.0,0.47,0.27,0.03
14118,0.31,2002.0,0.57,0.35,0.03
14119,0.38,2009.0,0.62,0.07,0.03
14120,0.24,2009.0,0.42,0.43,0.03
14121,0.58,2004.0,0.53,0.43,0.03
14122,0.19,1998.0,0.79,0.12,0.03
14123,0.24,2006.0,0.53,0.27,0.03
14124,0.39,2005.0,0.53,0.12,0.03
14125,0.27,2010.0,0.45,0.03,0.03
14126,0.49,2014.0,0.45,0.03,0.03
14127,0.27,2001.0,0.57,0.5,0.03
14128,0.24,2012.0,0.53,0.27,0.03
14129,0.38,2008.0,0.19,0.07,0.03
14130,0.39,2002.0,0.53,0.28,0.03
14131,0.39,2003.0,0.53,0.24,0.03
14132,0.38,2007.0,0.42,0.04,0.03
14133,0.24,2007.0,0.59,0.48,0.03
14134,0.27,2008.0,0.19,0.02,0.03
14135,0.31,2006.0,0.59,0.31,0.03
14136,0.58,2006.0,0.47,0.06,0.03
14137,0.7,2010.0,0.59,0.13,0.03
14138,0.39,2005.0,0.53,0.14,0.03
14139,0.39,2002.0,0.79,0.34,0.03
14140,0.83,2016.0,0.79,0.53,0.03
14141,0.58,2006.0,0.47,0.75,0.03
14142,0.38,2008.0,0.47,0.11,0.03
14143,0.39,2006.0,0.62,0.07,0.03
14144,0.83,2014.0,0.57,0.13,0.03
14145,0.72,2012.0,0.47,0.03,0.03
14146,0.78,2006.0,0.57,0.75,0.03
14147,0.15,2015.0,0.62,0.04,0.03
14148,0.27,2006.0,0.79,0.97,0.03
14149,0.72,2007.0,0.59,0.18,0.03
14150,0.58,2002.0,0.57,0.34,0.03
14151,0.36,2005.0,0.57,0.75,0.03
14152,0.49,2015.0,0.94,0.75,0.03
14153,0.7,2007.0,0.53,0.27,0.03
14154,0.61,1998.0,0.26,0.34,0.03
14155,0.72,2011.0,0.19,0.27,0.03
14156,0.49,2012.0,0.53,0.14,0.03
14157,0.39,2003.0,0.53,0.52,0.03
14158,0.49,2013.0,0.53,0.17,0.03
14159,0.38,2006.0,0.19,0.13,0.03
14160,0.58,2009.0,0.19,0.16,0.03
14161,0.27,2006.0,0.26,1.3,0.03
14162,0.39,,0.94,0.48,0.03
14163,0.58,2006.0,0.19,0.02,0.03
14164,0.27,2001.0,0.26,1.3,0.03
14165,0.58,2002.0,0.47,0.89,0.03
14166,0.36,2003.0,0.59,0.35,0.03
14167,0.24,2008.0,0.42,0.1,0.03
14168,0.24,2006.0,0.59,0.89,0.03
14169,0.38,2008.0,0.45,0.29,0.03
14170,0.49,2012.0,0.53,0.03,0.03
14171,0.39,2001.0,0.59,0.14,0.03
14172,0.36,2003.0,0.79,0.48,0.03
14173,0.15,2015.0,0.62,0.14,0.03
14174,0.24,2001.0,0.26,0.27,0.03
14175,0.38,2011.0,0.62,0.28,0.03
14176,0.7,2007.0,0.47,0.52,0.03
14177,0.15,2015.0,0.53,0.03,0.03
14178,0.58,2003.0,0.79,0.43,0.03
14179,0.24,2006.0,0.62,0.52,0.03
14180,0.72,2016.0,0.47,0.16,0.03
14181,0.31,2005.0,0.79,0.07,0.03
14182,0.58,2007.0,0.57,0.17,0.03
14183,0.38,2011.0,0.42,0.17,0.03
14184,0.7,2007.0,0.57,0.34,0.03
14185,0.72,2014.0,0.59,0.13,0.03
14186,0.58,2007.0,0.47,0.16,0.03
14187,0.27,2011.0,0.42,0.12,0.03
14188,0.66,2016.0,0.53,0.75,0.03
14189,0.58,2004.0,0.53,0.27,0.03
14190,0.58,2004.0,0.62,0.53,0.03
14191,0.38,2008.0,0.45,0.34,0.03
14192,0.61,1996.0,0.53,0.35,0.03
14193,0.49,2013.0,0.26,0.16,0.03
14194,0.38,2005.0,0.47,2.54,0.03
14195,0.36,2005.0,0.57,0.75,0.03
14196,0.72,2011.0,0.26,0.14,0.03
14197,0.39,2005.0,0.57,0.43,0.03
14198,0.78,2015.0,0.19,0.11,0.03
14199,0.24,2011.0,0.19,0.02,0.03
14201,0.39,2001.0,0.62,0.34,0.03
14202,0.24,2009.0,0.53,0.34,0.03
14203,0.39,2002.0,0.94,0.06,0.03
14204,0.15,2016.0,0.57,0.16,0.03
14205,0.24,2013.0,0.19,0.03,0.03
14206,0.24,2006.0,0.62,0.24,0.03
14207,0.27,2009.0,0.79,0.48,0.03
14208,0.36,2003.0,0.59,0.5,0.03
14209,0.38,2008.0,0.59,0.05,0.03
14210,0.49,2014.0,0.53,0.27,0.03
14211,0.38,2008.0,0.57,0.06,0.03
14212,0.24,2007.0,0.62,0.14,0.03
14213,0.61,2001.0,0.53,0.03,0.03
14214,0.27,2009.0,0.59,0.08,0.03
14215,0.72,2012.0,0.53,0.43,0.03
14216,0.58,2007.0,0.19,0.34,0.03
14217,0.27,2009.0,0.53,0.31,0.03
14218,0.7,2013.0,0.53,0.27,0.03
14219,0.61,1996.0,0.57,0.17,0.03
14220,0.58,2007.0,0.47,0.04,0.03
14221,0.84,1994.0,0.62,0.07,0.03
14222,0.27,2009.0,0.79,0.52,0.03
14223,0.78,2011.0,0.45,0.13,0.03
14224,0.38,2008.0,0.53,0.07,0.03
14225,0.61,1998.0,0.19,0.27,0.03
14226,0.36,2003.0,0.79,0.52,0.03
14227,0.39,2005.0,0.94,0.31,0.03
14228,0.49,2013.0,0.94,0.1,0.03
14229,0.61,1995.0,0.19,0.03,0.03
14230,0.83,2015.0,0.53,0.27,0.03
14231,0.49,2011.0,0.57,0.13,0.03
14232,0.24,2009.0,0.62,0.05,0.03
14233,0.84,1994.0,0.62,0.24,0.03
14234,0.58,2002.0,0.19,0.53,0.03
14235,0.38,2008.0,0.19,0.08,0.03
14236,0.83,2016.0,0.59,0.02,0.03
14237,0.38,2009.0,0.19,0.06,0.03
14238,0.27,2006.0,0.45,0.82,0.03
14239,0.7,2007.0,0.19,0.04,0.03
14240,0.78,2008.0,0.57,0.08,0.03
14241,0.27,2010.0,0.53,0.52,0.03
14242,0.38,2010.0,0.45,0.34,0.03
14243,0.24,2006.0,0.47,0.06,0.03
14244,0.72,2011.0,0.19,0.02,0.03
14245,0.7,2010.0,0.59,0.13,0.03
14246,0.27,2014.0,0.59,0.52,0.03
14247,0.72,2015.0,0.53,0.03,0.03
14248,0.61,1996.0,0.79,0.17,0.03
14249,0.24,2007.0,0.53,0.12,0.03
14250,0.31,2003.0,0.53,1.3,0.03
14251,0.72,2015.0,0.53,0.27,0.03
14252,0.27,2012.0,0.53,0.17,0.03
14253,0.39,2002.0,0.53,0.03,0.03
14254,0.39,2006.0,0.57,0.82,0.03
14255,0.7,2008.0,0.42,0.18,0.03
14256,0.27,2009.0,0.19,0.23,0.03
14257,0.7,2011.0,0.47,0.17,0.03
14258,0.78,2008.0,0.59,0.25,0.03
14259,0.39,2002.0,0.94,0.35,0.03
14260,0.38,2006.0,0.94,0.12,0.03
14261,0.49,2013.0,0.45,0.27,0.03
14262,0.49,2014.0,0.62,0.02,0.03
14263,0.38,2007.0,0.26,2.54,0.03
14264,0.27,2011.0,0.59,0.1,0.03
14265,0.39,2005.0,0.59,0.43,0.03
14266,0.24,2005.0,0.59,0.34,0.03
14267,0.27,2007.0,0.26,0.03,0.03
14268,0.27,2006.0,0.26,0.43,0.03
14269,0.38,2010.0,0.19,0.24,0.03
14270,0.27,2007.0,0.42,0.13,0.03
14271,0.57,2015.0,0.47,0.45,0.03
14272,0.38,2007.0,0.57,0.2,0.03
14273,0.58,2009.0,0.57,0.16,0.03
14274,0.38,2009.0,0.42,0.1,0.03
14275,0.38,2010.0,0.47,0.52,0.03
14276,0.49,,0.62,0.17,0.03
14277,0.27,2014.0,0.53,0.02,0.03
14278,0.72,2014.0,0.62,0.27,0.03
14279,0.72,2012.0,0.53,0.27,0.03
14280,0.38,2010.0,0.45,0.07,0.03
14281,0.36,2002.0,0.57,0.34,0.03
14282,0.49,2013.0,0.45,0.03,0.03
14283,0.38,2007.0,0.45,0.12,0.03
14284,0.27,2009.0,0.47,0.08,0.03
14285,0.27,2011.0,0.19,0.03,0.03
14286,0.27,2012.0,0.19,0.19,0.03
14287,0.24,2004.0,0.42,0.29,0.03
14288,0.36,2003.0,0.53,0.53,0.03
14289,0.15,2013.0,0.26,0.27,0.03
14290,0.58,2008.0,0.26,0.16,0.03
14291,0.58,2006.0,0.53,0.29,0.03
14292,0.38,2007.0,0.19,0.43,0.03
14293,0.38,2007.0,0.45,0.06,0.03
14294,0.49,2015.0,0.62,0.11,0.03
14295,0.61,2000.0,0.53,0.16,0.03
14296,0.38,2010.0,0.62,0.17,0.03
14297,0.38,2008.0,0.53,0.27,0.03
14298,0.38,2006.0,0.47,0.17,0.03
14299,0.38,,0.47,,0.03
14300,0.72,2012.0,0.19,0.27,0.03
14301,0.39,2005.0,0.57,0.11,0.03
14302,0.27,2009.0,0.26,0.29,0.03
14303,0.38,2008.0,0.45,0.17,0.03
14304,0.49,2016.0,0.53,2.54,0.03
14305,0.31,2004.0,0.45,1.3,0.03
14306,0.24,2006.0,0.47,0.04,0.03
14307,0.38,2008.0,0.19,0.13,0.03
14308,0.24,2007.0,0.94,0.89,0.03
14309,0.49,2016.0,0.94,0.43,0.03
14310,0.39,2001.0,0.94,0.08,0.03
14311,0.27,2011.0,0.19,0.13,0.03
14312,0.38,2012.0,0.19,0.05,0.03
14313,0.38,2010.0,0.47,0.03,0.03
14314,0.38,2012.0,0.53,,0.03
14315,0.78,,0.45,0.17,0.03
14316,0.15,2016.0,0.53,0.27,0.03
14317,0.58,2008.0,0.45,0.34,0.03
14318,0.78,2009.0,0.47,0.1,0.03
14319,0.49,2013.0,0.53,0.27,0.03
14320,0.19,1996.0,0.47,0.03,0.03
14321,0.38,2007.0,0.47,0.04,0.03
14322,0.7,2015.0,0.53,0.08,0.03
14323,0.19,1998.0,0.62,0.41,0.03
14324,0.38,2007.0,0.59,0.12,0.03
14325,0.38,2008.0,0.47,0.06,0.03
14326,0.31,2005.0,0.94,1.3,0.03
14327,0.58,2008.0,0.19,0.07,0.03
14328,0.49,2012.0,0.19,0.13,0.03
14329,0.39,2005.0,0.19,0.12,0.03
14330,0.27,2002.0,0.62,0.43,0.03
14331,0.27,2010.0,0.47,0.03,0.03
14332,0.78,2011.0,0.47,0.03,0.03
14333,0.27,2013.0,0.19,0.03,0.03
14334,0.58,2008.0,0.47,0.04,0.03
14335,0.38,2007.0,0.57,0.06,0.03
14336,0.24,2012.0,0.19,0.27,0.03
14337,0.24,2010.0,0.62,0.14,0.03
14338,0.27,1985.0,0.45,0.75,0.03
14339,0.72,2015.0,0.62,0.53,0.03
14340,0.19,1995.0,0.19,0.43,0.03
14341,0.38,2010.0,0.57,0.06,0.03
14342,0.38,2008.0,0.45,0.62,0.03
14343,0.15,2013.0,0.62,0.05,0.03
14344,0.38,2007.0,0.47,0.34,0.03
14345,0.38,2009.0,0.59,0.1,0.03
14346,0.38,2010.0,0.45,0.34,0.03
14347,0.72,2015.0,0.62,0.16,0.03
14348,0.72,2009.0,0.47,0.89,0.03
14349,0.58,2007.0,0.19,0.03,0.03
14350,0.72,2008.0,0.57,0.34,0.03
14351,0.15,2013.0,0.62,0.2,0.03
14352,0.72,2010.0,0.47,0.89,0.03
14353,0.15,2015.0,0.53,0.02,0.03
14354,0.58,2006.0,0.53,0.31,0.03
14355,0.38,2013.0,0.19,0.17,0.03
14356,0.38,2008.0,0.47,0.16,0.03
14357,0.39,2005.0,0.94,0.43,0.03
14358,0.61,1996.0,0.53,0.35,0.03
14359,0.84,1996.0,0.47,0.03,0.03
14361,0.15,2015.0,0.53,0.11,0.03
14362,0.49,2015.0,0.53,0.27,0.03
14363,0.36,2003.0,0.53,0.35,0.03
14364,0.24,2006.0,0.62,0.27,0.03
14365,0.24,2006.0,0.62,0.04,0.03
14366,0.78,2009.0,0.79,0.03,0.03
14367,0.36,2002.0,0.59,0.82,0.03
14368,0.19,1998.0,0.53,0.53,0.03
14369,0.27,2003.0,0.45,0.52,0.03
14370,0.24,2013.0,0.19,0.27,0.03
14371,0.19,1998.0,0.26,0.04,0.03
14372,0.7,2009.0,0.53,0.11,0.03
14373,0.39,2003.0,0.59,0.22,0.03
14374,0.27,2011.0,0.94,0.17,0.03
14375,0.39,2003.0,0.94,0.03,0.03
14376,0.24,2013.0,0.19,0.03,0.03
14377,0.72,2015.0,0.53,0.27,0.03
14378,0.72,2014.0,0.57,0.27,0.03
14379,0.7,2007.0,0.62,2.54,0.03
14380,0.24,,0.53,0.17,0.03
14381,0.38,2008.0,0.19,0.07,0.03
14382,0.49,2015.0,0.62,0.11,0.03
14383,0.38,2008.0,0.42,0.28,0.03
14384,0.27,2003.0,0.26,0.35,0.03
14385,0.15,2015.0,0.53,0.03,0.03
14386,0.27,2016.0,0.26,0.03,0.03
14387,0.7,2010.0,0.47,0.06,0.03
14388,0.24,2010.0,0.19,0.13,0.03
14389,0.31,2006.0,0.47,0.04,0.03
14390,0.24,2010.0,0.19,0.02,0.03
14391,0.27,2003.0,0.94,0.52,0.03
14392,0.58,2006.0,0.19,0.02,0.03
14393,0.83,2017.0,0.62,0.43,0.03
14394,0.38,2011.0,0.53,0.12,0.03
14395,0.15,2014.0,0.19,0.02,0.03
14396,0.36,2002.0,0.94,0.35,0.03
14397,0.15,2015.0,0.94,0.03,0.03
14398,0.27,2007.0,0.53,0.48,0.03
14399,0.78,2008.0,0.79,0.34,0.03
14400,0.24,2010.0,0.62,0.03,0.03
14401,0.58,2002.0,0.42,0.11,0.03
14402,0.72,2014.0,0.62,0.27,0.03
14403,0.7,2010.0,0.53,0.15,0.03
14404,0.58,2010.0,0.19,0.16,0.03
14405,0.49,2012.0,0.19,0.2,0.03
14406,0.72,2013.0,0.53,0.53,0.03
14407,0.27,2011.0,0.45,0.17,0.03
14408,0.19,1998.0,0.19,0.02,0.03
14409,0.38,2009.0,0.45,0.1,0.03
14410,0.27,2010.0,0.57,0.52,0.03
14411,0.27,2005.0,0.26,0.35,0.03
14412,0.58,2009.0,0.53,0.11,0.03
14413,0.66,2015.0,0.59,0.08,0.03
14414,0.27,2012.0,0.57,0.97,0.03
14415,0.24,2011.0,0.19,0.02,0.03
14416,0.27,2009.0,0.53,0.82,0.03
14417,0.24,2009.0,0.57,0.16,0.03
14418,0.27,2004.0,0.26,0.03,0.03
14419,1.05,1994.0,0.47,0.43,0.03
14420,0.24,2008.0,0.53,0.12,0.03
14421,0.38,2008.0,0.62,0.17,0.03
14422,0.31,2005.0,0.62,0.43,0.03
14423,0.24,2006.0,0.42,0.2,0.03
14424,0.27,2009.0,0.26,0.43,0.03
14425,0.38,2008.0,0.53,0.27,0.03
14426,0.38,2008.0,0.53,0.34,0.03
14427,0.31,2004.0,0.53,0.21,0.03
14428,0.24,2013.0,0.19,0.06,0.03
14429,0.72,2009.0,0.57,0.28,0.03
14430,0.83,2016.0,0.53,0.27,0.03
14431,0.38,2008.0,0.19,0.06,0.03
14432,0.12,1995.0,0.53,0.28,0.03
14433,0.58,2001.0,0.57,0.52,0.03
14434,0.61,1998.0,0.59,0.12,0.03
14435,0.15,2015.0,0.19,0.02,0.03
14436,0.38,2006.0,0.53,0.17,0.03
14437,0.24,2010.0,0.19,0.13,0.03
14438,0.24,2006.0,0.62,0.34,0.03
14439,0.24,2011.0,0.62,0.19,0.03
14440,0.15,2015.0,0.53,0.04,0.03
14441,0.15,2015.0,0.53,0.03,0.03
14442,0.27,2015.0,0.53,0.75,0.03
14443,0.39,2006.0,0.62,2.54,0.03
14444,0.24,2012.0,0.53,0.03,0.03
14445,0.72,2010.0,0.53,0.16,0.03
14446,0.61,1999.0,0.19,0.34,0.03
14447,0.38,2011.0,0.47,0.27,0.03
14448,0.58,2008.0,0.19,0.03,0.03
14449,0.58,2007.0,0.45,0.34,0.03
14450,0.27,2009.0,0.79,0.17,0.03
14451,0.36,2003.0,0.57,0.19,0.03
14452,0.38,2010.0,0.53,0.34,0.03
14453,0.38,2011.0,0.47,0.27,0.03
14454,0.24,2007.0,0.42,0.43,0.03
14455,0.61,1997.0,0.59,0.35,0.03
14456,0.7,2011.0,0.47,0.34,0.03
14457,0.7,2008.0,0.47,0.52,0.03
14458,0.49,2012.0,0.19,0.23,0.03
14459,0.38,2008.0,0.19,0.05,0.03
14460,0.58,2005.0,0.45,0.34,0.03
14461,0.38,2007.0,0.53,0.12,0.03
14462,0.31,2003.0,0.59,0.35,0.03
14463,0.24,2006.0,0.42,0.17,0.03
14464,0.15,2015.0,0.19,0.02,0.03
14465,0.61,2001.0,0.53,0.02,0.03
14466,0.15,2016.0,0.62,0.16,0.03
14467,0.78,2010.0,0.53,0.43,0.03
14468,0.27,2008.0,0.26,0.28,0.03
14469,0.58,2004.0,0.62,0.29,0.03
14470,0.49,2015.0,0.62,0.03,0.03
14471,0.38,2010.0,0.57,0.34,0.03
14472,0.27,2014.0,0.62,0.62,0.03
14473,0.15,2014.0,0.19,0.14,0.03
14474,0.24,2009.0,0.45,0.11,0.03
14475,0.57,2014.0,0.47,0.27,0.03
14476,0.31,,0.79,0.17,0.03
14477,0.24,2008.0,0.19,0.07,0.03
14478,0.61,1996.0,0.79,0.34,0.03
14479,0.39,2002.0,0.94,0.27,0.03
14480,0.49,2015.0,0.94,0.03,0.03
14481,0.24,2007.0,0.57,0.89,0.03
14482,0.49,2015.0,0.53,0.75,0.03
14483,0.27,2007.0,0.53,0.52,0.03
14484,0.49,2014.0,0.53,0.27,0.03
14485,0.78,2016.0,0.53,0.75,0.03
14486,0.72,2014.0,0.79,0.75,0.03
14487,0.39,2004.0,0.42,0.17,0.03
14488,0.61,2001.0,0.59,0.35,0.03
14489,0.58,2007.0,0.47,0.34,0.03
14490,0.39,2005.0,0.47,0.17,0.03
14491,0.24,2010.0,0.62,0.08,0.03
14492,0.38,2008.0,0.19,0.2,0.03
14493,0.39,2004.0,0.59,0.12,0.03
14494,0.78,2010.0,0.53,0.02,0.03
14495,0.69,1998.0,0.94,0.26,0.03
14496,0.69,1999.0,0.53,0.11,0.03
14497,0.69,1998.0,0.57,0.17,0.03
14498,0.38,2009.0,0.19,0.34,0.03
14499,0.39,2003.0,0.62,0.07,0.03
14500,0.24,2007.0,0.94,0.43,0.03
14501,0.24,2010.0,0.53,0.07,0.03
14502,0.38,2007.0,0.53,0.27,0.03
14503,0.27,2008.0,0.59,0.43,0.03
14504,0.38,2010.0,0.47,0.28,0.03
14505,0.84,1995.0,0.47,0.15,0.03
14506,0.39,2005.0,0.42,0.12,0.03
14507,0.24,2008.0,0.53,0.43,0.03
14508,0.24,2010.0,0.47,0.02,0.03
14509,0.38,2009.0,0.19,0.43,0.03
14510,0.27,1988.0,0.45,1.13,0.03
14511,0.72,2012.0,0.47,0.27,0.03
14512,0.58,2010.0,0.19,0.03,0.03
14513,0.27,2011.0,0.47,0.48,0.03
14514,0.24,2011.0,0.19,0.03,0.03
14515,0.84,1995.0,0.26,0.15,0.03
14516,0.58,2009.0,0.19,0.02,0.03
14517,0.58,2007.0,0.26,0.04,0.03
14518,0.61,1998.0,0.26,0.28,0.03
14519,0.27,2012.0,0.79,1.16,0.03
14520,0.58,2006.0,0.26,0.43,0.03
14521,0.61,1996.0,0.79,0.35,0.03
14522,0.38,2009.0,0.45,0.52,0.03
14523,0.24,2006.0,0.26,0.52,0.03
14524,0.38,2009.0,0.53,0.07,0.03
14525,0.58,,0.53,0.17,0.03
14526,0.61,1995.0,0.53,0.03,0.03
14527,0.38,2011.0,0.19,0.13,0.03
14528,0.7,2008.0,0.19,0.12,0.03
14529,0.27,2009.0,0.94,0.03,0.03
14530,0.72,2013.0,0.45,0.02,0.03
14531,0.39,2004.0,0.79,0.12,0.03
14532,0.27,2010.0,0.53,0.97,0.03
14533,0.27,2016.0,0.59,0.82,0.03
14534,0.58,2008.0,0.19,0.03,0.03
14535,0.38,2006.0,0.53,0.12,0.03
14536,0.39,2005.0,0.42,0.43,0.03
14537,0.78,2011.0,0.62,0.53,0.03
14538,0.31,2003.0,0.26,0.53,0.03
14539,0.39,2004.0,0.57,0.12,0.03
14540,0.61,1997.0,0.26,0.24,0.03
14541,0.24,2010.0,0.45,0.11,0.03
14542,0.7,2010.0,0.26,0.27,0.03
14543,0.27,2010.0,0.26,0.03,0.03
14544,0.31,2006.0,0.53,0.27,0.03
14545,0.39,2003.0,0.94,0.53,0.03
14546,0.27,2009.0,0.62,0.97,0.03
14547,0.31,2005.0,0.57,0.2,0.03
14548,0.78,2015.0,0.53,0.08,0.03
14549,0.24,2008.0,0.47,0.89,0.03
14550,0.27,2008.0,0.53,0.75,0.03
14551,0.38,2010.0,0.62,0.03,0.03
14552,0.15,2015.0,0.53,0.43,0.03
14553,0.38,2009.0,0.59,0.75,0.03
14554,0.72,2011.0,0.57,0.1,0.03
14555,0.39,2005.0,0.94,0.43,0.03
14556,0.58,2002.0,0.26,0.43,0.03
14557,0.49,2013.0,0.53,0.2,0.03
14558,0.27,2016.0,0.57,0.13,0.03
14559,0.03,1996.0,0.62,0.14,0.03
14560,0.58,2008.0,0.45,0.34,0.03
14561,0.7,2010.0,0.59,0.08,0.03
14562,0.15,2015.0,0.62,0.07,0.03
14563,0.39,2001.0,0.53,0.52,0.03
14564,0.24,2011.0,0.47,0.17,0.03
14565,0.72,2009.0,0.26,0.89,0.03
14566,0.38,2007.0,0.19,0.48,0.03
14567,0.31,2006.0,0.57,0.1,0.03
14568,0.38,2010.0,0.19,0.27,0.03
14569,0.84,1995.0,0.47,0.1,0.03
14570,0.24,2012.0,0.53,0.02,0.03
14571,0.27,2008.0,0.19,0.08,0.03
14572,0.27,2009.0,0.45,0.48,0.03
14573,0.38,2008.0,0.53,0.75,0.03
14574,0.72,2006.0,0.47,0.34,0.03
14575,0.24,2009.0,0.19,0.34,0.03
14576,0.24,2007.0,0.57,0.89,0.03
14577,0.7,2009.0,0.19,0.21,0.03
14578,0.38,2009.0,0.53,0.62,0.03
14579,0.38,2012.0,0.42,0.17,0.03
14580,0.49,2013.0,0.53,0.27,0.03
14581,0.27,2002.0,0.53,0.04,0.03
14582,0.72,2015.0,0.53,0.16,0.03
14583,0.78,2010.0,0.47,0.1,0.03
14584,0.15,2015.0,0.53,0.02,0.03
14585,0.49,2014.0,0.47,0.27,0.03
14586,0.27,,0.47,0.03,0.03
14587,0.38,2008.0,0.47,0.17,0.03
14588,0.58,2005.0,0.79,0.27,0.03
14589,0.27,2004.0,0.79,0.82,0.03
14590,0.38,2007.0,0.53,0.27,0.03
14591,0.24,2013.0,0.47,0.03,0.03
14592,0.66,2015.0,0.19,0.11,0.03
14593,0.31,2003.0,0.94,0.14,0.03
14594,0.72,2010.0,0.57,0.14,0.03
14595,0.61,1996.0,0.53,0.71,0.03
14596,0.38,2008.0,0.26,0.16,0.03
14597,0.31,2002.0,0.62,0.06,0.03
14598,0.36,2003.0,0.59,0.82,0.03
14599,0.58,2006.0,0.45,0.34,0.03
14600,0.38,2009.0,0.19,0.45,0.03
14601,0.7,2007.0,0.59,0.52,0.03
14602,0.27,1992.0,0.79,0.03,0.03
14603,0.39,2002.0,0.53,0.12,0.03
14604,0.15,2015.0,0.19,0.02,0.03
14605,0.38,2010.0,0.45,0.07,0.03
14606,0.31,2004.0,0.26,0.07,0.03
14607,0.39,2006.0,0.57,0.34,0.03
14608,0.38,2009.0,0.47,0.13,0.03
14609,0.24,2012.0,0.19,0.03,0.03
14610,0.38,2006.0,0.53,0.29,0.03
14611,0.24,2010.0,0.62,0.07,0.03
14612,0.66,2016.0,0.53,0.16,0.03
14613,0.49,2016.0,0.62,0.11,0.03
14614,0.24,2006.0,0.59,0.31,0.03
14615,0.38,2010.0,0.19,0.06,0.03
14616,0.39,2003.0,0.53,0.48,0.03
14617,0.49,2016.0,0.53,0.27,0.03
14618,0.15,2014.0,0.19,0.34,0.03
14619,0.15,2015.0,0.62,0.02,0.03
14620,0.72,2011.0,0.47,0.17,0.03
14621,0.78,2015.0,0.53,0.03,0.03
14622,0.78,2011.0,0.47,1.3,0.03
14623,0.7,2010.0,0.57,0.12,0.03
14624,0.61,2000.0,0.59,0.17,0.03
14625,0.57,2013.0,0.47,0.13,0.03
14626,0.83,2015.0,0.62,0.06,0.03
14627,0.78,2010.0,0.79,0.03,0.03
14628,0.49,2015.0,0.26,0.16,0.03
14629,0.39,2006.0,0.57,2.54,0.03
14630,0.27,2009.0,0.53,0.75,0.03
14631,0.31,2002.0,0.59,0.34,0.03
14632,0.24,2010.0,0.26,0.89,0.03
14633,0.58,2006.0,0.26,0.04,0.03
14634,0.27,2015.0,0.19,0.18,0.03
14635,0.38,2010.0,0.47,2.54,0.03
14636,0.39,2002.0,0.53,0.12,0.03
14637,0.38,2008.0,0.42,0.1,0.03
14638,0.27,2016.0,0.26,0.03,0.03
14639,0.24,2005.0,0.62,0.03,0.03
14640,0.24,2010.0,0.19,0.03,0.03
14641,0.31,2004.0,0.19,0.52,0.03
14642,0.78,2011.0,0.47,0.13,0.03
14643,0.15,2016.0,0.19,0.17,0.03
14644,0.31,2003.0,0.59,0.06,0.03
14645,0.27,2011.0,0.42,0.13,0.03
14646,0.57,2012.0,0.94,0.19,0.03
14647,0.38,2009.0,0.53,0.43,0.03
14648,0.7,2009.0,0.53,0.15,0.03
14649,0.27,2012.0,0.19,0.05,0.03
14650,0.15,2015.0,0.19,0.02,0.03
14651,0.38,2009.0,0.19,0.45,0.03
14652,0.24,2010.0,0.53,0.05,0.03
14653,0.7,2009.0,0.42,0.14,0.03
14654,0.24,2011.0,0.19,0.03,0.03
14655,0.78,2010.0,0.57,0.14,0.03
14656,0.27,2010.0,0.62,0.1,0.03
14657,0.27,2008.0,0.47,0.52,0.03
14658,0.27,2004.0,0.79,0.82,0.03
14659,0.61,2000.0,0.19,0.89,0.03
14660,0.24,2011.0,0.47,0.89,0.03
14661,0.24,2013.0,0.19,0.04,0.03
14662,0.36,2002.0,0.53,0.35,0.03
14663,0.39,2005.0,0.53,0.48,0.03
14664,0.84,1994.0,0.53,0.27,0.03
14665,0.38,2005.0,0.53,0.34,0.03
14666,0.27,2006.0,0.53,0.52,0.03
14667,0.58,2008.0,0.53,0.03,0.03
14668,0.78,2012.0,0.53,0.13,0.03
14669,0.27,2015.0,0.59,0.08,0.03
14670,0.31,2005.0,0.53,0.05,0.03
14671,0.31,2002.0,0.57,0.34,0.03
14672,0.38,2007.0,0.42,0.12,0.03
14673,0.27,2006.0,0.26,0.21,0.03
14674,0.24,2011.0,0.19,0.05,0.03
14675,0.58,2009.0,0.19,0.13,0.03
14676,0.24,2011.0,0.19,0.06,0.03
14677,0.24,2010.0,0.19,0.02,0.03
14678,0.24,2012.0,0.62,0.08,0.03
14679,0.31,,0.53,0.17,0.03
14680,0.38,2008.0,0.26,0.16,0.03
14681,0.72,2012.0,0.53,0.27,0.03
14682,0.27,2010.0,0.47,0.27,0.03
14683,0.83,2016.0,0.53,0.75,0.03
14684,0.38,2012.0,0.53,0.19,0.03
14685,0.38,2006.0,0.62,0.1,0.03
14686,0.36,2005.0,0.94,0.11,0.03
14687,0.38,2008.0,0.19,0.04,0.03
14688,0.15,2015.0,0.53,0.16,0.03
14689,0.15,2011.0,0.45,0.13,0.03
14690,0.72,2013.0,0.53,0.16,0.03
14691,0.27,2001.0,0.26,0.03,0.03
14692,0.7,2009.0,0.19,0.08,0.03
14693,0.7,2011.0,0.47,0.02,0.03
14694,0.19,1995.0,0.53,0.43,0.03
14695,0.15,2016.0,0.53,0.04,0.03
14696,0.78,2011.0,0.53,0.53,0.03
14697,0.15,2013.0,0.62,0.02,0.03
14698,0.27,2008.0,0.53,0.52,0.03
14699,0.39,,0.53,0.17,0.03
14700,0.24,2007.0,0.42,0.35,0.03
14701,0.27,2010.0,0.45,,0.03
14702,0.49,2015.0,0.53,0.11,0.03
